0;MPI_Wait;108274703612993;1783102000468672000;1783102000519585000;140732681188080;1;0;-1;0x7db9d7339de0;0;-1
1;MPI_Wait;104130224584586;3726702759454971;3726702929885516;140730127024952;1;0;-1;0x7bb746f39de0;0;-1
2;MPI_Wait;108511437703050;3726675508609339;3726702929892966;140721896313576;1;0;-1;0x723735339de0;0;-1
3;MPI_Wait;109963520728863;3726675110694143;3726702929899126;140731970518072;1;0;-1;0x770a26d39de0;0;-1
1;MPI_Wait;104130224584875;3726702929893766;3726702929894196;140730127024944;1;0;-1;0x7bb746f39de0;0;-1
2;MPI_Wait;108511437703339;3726702929897946;3726702929898436;140721896313568;1;0;-1;0x723735339de0;0;-1
3;MPI_Wait;109963520729332;3726702929907016;3726702929907556;140731970518064;1;0;-1;0x770a26d39de0;0;-1
1;MPI_Irecv;104130224584989;3726702929895806;3726702929896636;140730127024924;1;4;2;0x7bb746f3a1e0;140730127024936;15
2;MPI_Irecv;108511437703453;3726702929899076;3726702929899946;140721896313548;1;4;3;0x72373533a1e0;140721896313560;15
1;MPI_Wait;104130224585002;3726702929897036;3726702929905186;140730127024936;1;0;-1;0x7bb746f39de0;0;-1
2;MPI_Wait;108511437703466;3726702929900116;3726702929904176;140721896313560;1;0;-1;0x723735339de0;0;-1
1;MPI_Wait;104130224585222;3726702929908926;3726702929908986;140730127024928;1;0;-1;0x7bb746f39de0;0;-1
2;MPI_Wait;108511437703686;3726702929907456;3726702929907506;140721896313552;1;0;-1;0x723735339de0;0;-1
0;MPI_Wait;108274703617208;1783102000554300000;1783102000554305000;140732681188104;1;0;-1;0x7db9d7339de0;0;-1
0;MPI_Irecv;108274703617309;1783102000557068000;1783102000564265000;140732681188092;1;4;1;0x7db9d733a1e0;140732681188096;15
2;MPI_Irecv;108511437600931;3726702945864706;3726702945867806;125581354938384;240003;4;1;0x72373533a1e0;140721896313576;17
3;MPI_Irecv;109963520615714;3726702946133926;3726702946136186;130885221052432;240003;4;2;0x770a26d3a1e0;140731970518008;17
2;MPI_Irecv;108511437601031;3726702945875386;3726702945875546;125581355900944;240003;4;3;0x72373533a1e0;140721896313560;19
3;MPI_Wait;109963520615777;3726702946141186;3726702946143276;140731970517984;1;0;-1;0x770a26d39de0;0;-1
2;MPI_Wait;108511437601095;3726702945876586;3726702946143386;140721896313568;1;0;-1;0x723735339de0;0;-1
3;MPI_Wait;109963520615793;3726702946143466;3726702946143506;140731970518008;1;0;-1;0x770a26d39de0;0;-1
0;MPI_Wait;108274703617322;1783102000564787000;1783102000569331000;140732681188096;1;0;-1;0x7db9d7339de0;0;-1
1;MPI_Irecv;104130224482467;3726702950260379;3726702950262729;136026835701776;240003;4;0;0x7bb746f3a1e0;140730127024952;17
2;MPI_Wait;108511437601111;3726702946143606;3726702950272689;140721896313552;1;0;-1;0x723735339de0;0;-1
1;MPI_Irecv;104130224482567;3726702950269129;3726702950269389;136027050336272;240003;4;2;0x7bb746f3a1e0;140730127024936;19
2;MPI_Wait;108511437601127;3726702950273049;3726702950273159;140721896313576;1;0;-1;0x723735339de0;0;-1
1;MPI_Wait;104130224482631;3726702950270709;3726702950276069;140730127024944;1;0;-1;0x7bb746f39de0;0;-1
2;MPI_Wait;108511437601155;3726702950280389;3726702950280459;140721896313560;1;0;-1;0x723735339de0;0;-1
3;MPI_Irecv;109963520724856;3726703001246310;3726703001249390;109963653875888;2;8;2;0x770a26d3a1e0;140731970518072;21
3;MPI_Wait;109963520724913;3726703001253310;3726703001253720;140731970518064;1;0;-1;0x770a26d39de0;0;-1
2;MPI_Irecv;108511437698980;3726703110449587;3726703110452457;108512225396400;2;8;1;0x72373533a1e0;140721896313576;21
3;MPI_Wait;109963520724926;3726703001253870;3726703110459027;140731970518072;1;0;-1;0x770a26d39de0;0;-1
2;MPI_Irecv;108511437699069;3726703110456387;3726703110456657;108512225608976;2;8;3;0x72373533a1e0;140721896313560;23
3;MPI_Irecv;109963520728652;3726703110467887;3726703110468367;140731970518144;2;4;2;0x770a26d3a1e0;140731970518072;13
2;MPI_Wait;108511437699127;3726703110457457;3726703110458207;140721896313568;1;0;-1;0x723735339de0;0;-1
2;MPI_Wait;108511437699140;3726703110458367;3726703110458397;140721896313552;1;0;-1;0x723735339de0;0;-1
0;MPI_Irecv;108274703513659;439383225;439383788;138236606337040;240003;4;1;0x7db9d733a1e0;140732681188008;19
1;MPI_Wait;104130224482647;3726702950276309;3726839783238207;140730127024928;1;0;-1;0x7bb746f39de0;0;-1
1;MPI_Wait;104130224482663;3726839783239717;3726839783240857;140730127024952;1;0;-1;0x7bb746f39de0;0;-1
1;MPI_Wait;104130224482691;3726839783257277;3726839783257497;140730127024936;1;0;-1;0x7bb746f39de0;0;-1
0;MPI_Wait;108274703513675;439385617;439532914;140732681188016;1;0;-1;0x7db9d7339de0;0;-1
0;MPI_Wait;108274703513691;439536002;439536107;140732681188008;1;0;-1;0x7db9d7339de0;0;-1
1;MPI_Irecv;104130224580516;3726840004291813;3726840004295113;104130364012208;2;8;0;0x7bb746f3a1e0;140730127024952;21
2;MPI_Wait;108511437699156;3726703110458437;3726840004302333;140721896313576;1;0;-1;0x723735339de0;0;-1
1;MPI_Irecv;104130224580605;3726840004299773;3726840004304562;104130364224784;2;8;2;0x7bb746f3a1e0;140730127024936;23
2;MPI_Wait;108511437699169;3726840004303182;3726840004304133;140721896313560;1;0;-1;0x723735339de0;0;-1
1;MPI_Wait;104130224580663;3726840004305433;3726840004305822;140730127024944;1;0;-1;0x7bb746f39de0;0;-1
2;MPI_Irecv;108511437702805;3726840004310642;3726840004311613;140721896313712;2;4;1;0x72373533a1e0;140721896313576;13
1;MPI_Wait;104130224580676;3726840004305982;3726840004306022;140730127024928;1;0;-1;0x7bb746f39de0;0;-1
1;MPI_Wait;104130224580692;3726840004306102;3727172480073553;140730127024952;1;0;-1;0x7bb746f39de0;0;-1
0;MPI_Irecv;108274703612967;604639496;604640084;108275261701168;2;8;1;0x7db9d733a1e0;140732681188080;23
1;MPI_Wait;104130224580705;3727172480076443;3727172480077383;140730127024936;1;0;-1;0x7bb746f39de0;0;-1
0;MPI_Wait;108274703612980;604640428;604640500;140732681188088;1;0;-1;0x7db9d7339de0;0;-1
1;MPI_Irecv;104130224584341;3727172480088063;3727172480090433;140730127025088;2;4;0;0x7bb746f3a1e0;140730127024952;13
0;MPI_Wait;108274703612993;604640747;604641543;140732681188080;1;0;-1;0x7db9d7339de0;0;-1
1;MPI_Wait;104130224584586;3727172480096393;3727172615347309;140730127024952;1;0;-1;0x7bb746f39de0;0;-1
2;MPI_Wait;108511437703050;3726840004316782;3727172615355489;140721896313576;1;0;-1;0x723735339de0;0;-1
3;MPI_Wait;109963520728863;3726703110473437;3727172615363329;140731970518072;1;0;-1;0x770a26d39de0;0;-1
